date,asset,teacher_panel,feature_group,source_frequency,label_source,feature_source,excess_return,excess_return_source,sortino_21d,sortino_63d,sortino_126d,sortino_252d,ewm_return_21d,ewm_return_63d,ewm_return_126d,ewm_return_252d
1976-01-30,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.007268448921404547,monthly_rf_compounded_to_daily,0.5531873111904021,0.19967412924794317,0.08701577308156191,0.021410555992628116,0.002548146117636057,0.0011871000871664632,0.000601445860271817,0.00015534883161556447
1976-02-02,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-7.951247051019017e-05,monthly_rf_compounded_to_daily,0.5435602039934541,0.19843135895541553,0.08671344235773654,0.021350984364867365,0.0024628307166325264,0.0011732407722011156,0.00059771007902689,0.00015470371349654815
1976-02-03,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0028946028118004286,monthly_rf_compounded_to_daily,0.5557508125327032,0.20272915968018626,0.08878540806177952,0.022420472461942578,0.002476849588645641,0.0011920759704877651,0.0006103109804401242,0.00016222968110634142
1976-02-04,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.007036204794299561,monthly_rf_compounded_to_daily,0.5987670956161856,0.21478248969552274,0.094172516577514,0.02506437679788627,0.0026248837432510603,0.0012560226142948065,0.0006455638476223802,0.00018111114797657852
1976-02-05,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.015093780988806649,monthly_rf_compounded_to_daily,0.4020285254497747,0.17873677440152358,0.08072885387420381,0.019169489060568083,0.0020495902124697,0.0010771225423007265,0.0005592167885007935,0.00013915400308183373
1976-02-06,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.009442530706923469,monthly_rf_compounded_to_daily,0.3165847882079892,0.1583802304992654,0.07263698008999268,0.015529098418308292,0.001676461485228624,0.000962016161250255,0.0005043465577966722,0.00011283498687448817
1976-02-09,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.001430027105863374,monthly_rf_compounded_to_daily,0.32031678351163695,0.16010164581338399,0.07357045669104093,0.01604909813124626,0.0016684601992200657,0.0009671371519188782,0.0005094249008816155,0.00011645305632438945
1976-02-10,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.008353763404744141,monthly_rf_compounded_to_daily,0.3680123489187804,0.17443849466082598,0.08000520643179221,0.01919374145195095,0.0018855201043319588,0.00104796185174421,0.0005524594469571961,0.00013907933877121346
1976-02-11,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.002807306156541012,monthly_rf_compounded_to_daily,0.3800748793653501,0.17862282320826148,0.08202191781212845,0.020233005894992457,0.00191544885802867,0.0010672126531869144,0.0005648296811801552,0.00014640843662687842
1976-02-12,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.005338925755615231,monthly_rf_compounded_to_daily,0.33267848227364233,0.16707487960951847,0.07740337376006867,0.018162161509367426,0.0016799122164022214,0.0009971164825930763,0.0005324412987513972,0.00013134129510868845
1976-02-13,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.00596419596304798,monthly_rf_compounded_to_daily,0.2817275900304642,0.1543129316814285,0.07227131463298021,0.01585383303280241,0.0014317216190445005,0.0009209455799981221,0.0004968003284590552,0.00011459804496580044
1976-02-17,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.006399187544994134,monthly_rf_compounded_to_daily,0.22952461087740572,0.14077666406997805,0.06679222839573773,0.013382563027122348,0.0011774659259472073,0.0008408484500962713,0.0004589684949997215,9.670594835628524e-05
1976-02-18,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.007898069121338391,monthly_rf_compounded_to_daily,0.2765869246496284,0.1545529465377806,0.072931708883113,0.016370469220460537,0.0013956719589482101,0.0009180687835517649,0.0004997798799887066,0.00011813476907031929
1976-02-19,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.015444775349282125,monthly_rf_compounded_to_daily,0.3730909910626526,0.1823119570522989,0.08513003772025665,0.022234916406498578,0.0018518213593663171,0.0010770204696719,0.000581769087339456,0.0001602340568305958
1976-02-20,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0066254029122614355,monthly_rf_compounded_to_daily,0.4110451616468237,0.1936510838717538,0.0902295503862573,0.02473317854167145,0.002006811062459981,0.0011377310471519665,0.0006149248516112907,0.0001779926127671766
1976-02-23,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.0049778762579033575,monthly_rf_compounded_to_daily,0.3643608693237924,0.18254321202919352,0.08583733865663183,0.02278158183456099,0.001780030687601058,0.001070813877152788,0.0005842423846422205,0.00016383044812942458
1976-02-24,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.003954791628498766,monthly_rf_compounded_to_daily,0.3851180487415398,0.1889593510611554,0.08879796858309721,0.024262920190069443,0.0018506413074877146,0.0011023704536028715,0.0006027334348006674,0.00017424347796366377
1976-02-25,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.003511013032889365,monthly_rf_compounded_to_daily,0.3515620139702235,0.18093899543902064,0.08564533100696349,0.022877287380378804,0.0016765579268860139,0.0010518906644931601,0.0005801651568228758,0.00016412079820818338
1976-02-26,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.01571607744529968,monthly_rf_compounded_to_daily,0.20291621710652802,0.14447577356045052,0.07159202437776264,0.016710028930930234,0.0011118499895686916,0.0008684150231424996,0.0004907629207038499,0.00012050099567906085
1976-02-27,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.004174264638128866,monthly_rf_compounded_to_daily,0.17277409578405792,0.1356809630093731,0.06797601570518956,0.01508792488726683,0.0009402192490885109,0.0008132378616092931,0.00046517027916682447,0.00010870411342463745
1976-03-01,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0029354349411978564,monthly_rf_compounded_to_daily,0.18775135765391054,0.14032502168357536,0.07014907970381806,0.01618786737634553,0.0010050003540725242,0.0008364590096756834,0.00047872231014619996,0.00011646859083352992
1976-03-02,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.005225339010328733,monthly_rf_compounded_to_daily,0.2169005817297898,0.14919996298166152,0.07416858672600114,0.018163273985834612,0.0011420272442680326,0.0008844822744897799,0.0005047625549656382,0.00013050165990660404
1976-03-03,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.005941282080727528,monthly_rf_compounded_to_daily,0.1724574998110661,0.1365978623318625,0.0690174206084794,0.015848907266556238,0.0009120447883202928,0.0008097945434193368,0.0004693991390774285,0.00011382365603632655
1976-03-04,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.010775701629712864,monthly_rf_compounded_to_daily,0.09591409731045025,0.1137888652292354,0.059699909902529026,0.011663990350408777,0.0005325644490629998,0.0006830256751335232,0.00040770779226459414,8.391225724163861e-05
1976-03-05,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0017471628299563502,monthly_rf_compounded_to_daily,0.10473067626705117,0.11636706855319842,0.06094331282723642,0.0123159657117379,0.0005720002982983678,0.0006946694977891829,0.00041505612883973447,8.84808816646949e-05
1976-03-08,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.010723401944407351,monthly_rf_compounded_to_daily,0.16782555653155753,0.1354925214143011,0.06943769598058869,0.016404639654460033,0.0009015982552371656,0.0008044042077748748,0.00047160837766793446,0.00011769293239329895
1976-03-09,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0037190228466725817,monthly_rf_compounded_to_daily,0.1879292897300194,0.14164138592773198,0.07225926335303917,0.01780793208971494,0.0009930750208641248,0.0008362960577928882,0.0004894239025237365,0.0001275850821822542
1976-03-10,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0034056592000191177,monthly_rf_compounded_to_daily,0.20612677656648978,0.14721060014149007,0.0748268629769056,0.01909095221420684,0.0010714073383226842,0.0008644101111651265,0.0005054225571222734,0.0001365893114433296
1976-03-11,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.00923795039730435,monthly_rf_compounded_to_daily,0.26141818035290076,0.16371239167518334,0.0821450721529264,0.02261621249189966,0.0013365604670558767,0.000956033655789936,0.0005533297670813494,0.00016158897248180556
1976-03-12,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.01028252222044801,monthly_rf_compounded_to_daily,0.1789926092638211,0.1410428517159888,0.07305386118212855,0.0185737057338791,0.0009593095170087839,0.0008330610192876194,0.000493883585431247,0.00013290103919268287
1976-03-15,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.010683198496922897,monthly_rf_compounded_to_daily,0.10357695480359039,0.1182477771964373,0.06372269597775754,0.014397313550688186,0.0005812979882750832,0.0007070497407079946,0.00043256539351146006,0.00010319132658921616
1976-03-16,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.011048863684151478,monthly_rf_compounded_to_daily,0.16686580585754915,0.1379295471233679,0.07250162834540708,0.018617673911279293,0.0009211612296045127,0.0008202101984079549,0.0004908070894448643,0.00013325695042237776
1976-03-17,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.000768111526674442,monthly_rf_compounded_to_daily,0.15948988833220618,0.13573916801506017,0.07167574560529481,0.018296617970138027,0.0008663135476200915,0.0008028307314819363,0.00048390058086366066,0.00013078106728955775
1976-03-18,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.004238621856034519,monthly_rf_compounded_to_daily,0.12980205962509292,0.12675007672985875,0.0679512389404616,0.016632337825783803,0.0007005653743130068,0.0007476669966288553,0.0004579925187238655,0.0001187791709805186
1976-03-19,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0011205950014401278,monthly_rf_compounded_to_daily,0.13453087278277578,0.12814485970204587,0.06867921531246668,0.01704108450333922,0.0007142029892730974,0.0007517475867404508,0.0004616275986044962,0.00012153096337159041
1976-03-22,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0011189222741889715,monthly_rf_compounded_to_daily,0.1392859279309301,0.12954038351869337,0.06940634225825361,0.01744921826321739,0.0007273435046513982,0.0007557652238701399,0.00046523355951346844,0.0001242706024714929
1976-03-23,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.015018554629939507,monthly_rf_compounded_to_daily,0.23194006813110854,0.15715234246900622,0.0815414003322081,0.02322567469268762,0.0011913537126290769,0.0009118291200198275,0.0005450740158947913,0.00016518229123812546
1976-03-24,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.011367889842885281,monthly_rf_compounded_to_daily,0.30119711825638446,0.17784650158860324,0.09067272822514388,0.027590281785683315,0.0015217677415658543,0.001026239669620574,0.0006044486803288682,0.00019595394054005612
1976-03-25,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.005685087684065504,monthly_rf_compounded_to_daily,0.2537895883963412,0.16514668993712733,0.08556072563434572,0.02532829154187527,0.0012877739634601618,0.000952804111867298,0.0005699438788935025,0.00017979986800284965
1976-03-26,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.00017358120562804835,monthly_rf_compounded_to_daily,0.24850148505163738,0.16390884247496376,0.08518219656368937,0.025226202862507714,0.00124032636017495,0.0009404791678322047,0.0005658648524093143,0.0001788291992232196
1976-03-29,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.004451656071938204,monthly_rf_compounded_to_daily,0.21218043522464544,0.1539616958247572,0.08116126149061216,0.023451531215835902,0.0010555178139309818,0.0008814782522240346,0.0005383384095744338,0.00016611016070462647
1976-03-30,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.004079449773150667,monthly_rf_compounded_to_daily,0.17962327960135396,0.14487124675300914,0.07747416288290784,0.02182516325420382,0.0008887945490409768,0.0008271956196957375,0.0005130049262961556,0.00015444843689610714
1976-03-31,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.007276668769864436,monthly_rf_compounded_to_daily,0.2252254239166311,0.15809794806407787,0.08330673401233867,0.024623508118384825,0.001096197464004196,0.0008977659604104233,0.0005501108216081,0.00017401178489272223
1976-04-01,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.005356748117297805,monthly_rf_compounded_to_daily,0.1815564147690579,0.1461341445539219,0.07847301920236581,0.02248692103213439,0.0008866817976972076,0.0008293288680787616,0.0005177054131669504,0.00015881986782278465
1976-04-02,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.00010179201327287224,monthly_rf_compounded_to_daily,0.1778953983985091,0.14513484012877356,0.07817253753293707,0.0224163670289234,0.0008545878110792982,0.0008191405137258444,0.0005143068104002926,0.00015810401789346888
1976-04-05,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.012123137296352837,monthly_rf_compounded_to_daily,0.25828434695694585,0.16797143295829325,0.0880946488742419,0.02711339516336693,0.0012204575714816466,0.0009428292067110741,0.0005779936018595518,0.00019096962705386744
1976-04-06,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.0016487364391968296,monthly_rf_compounded_to_daily,0.24204544669353767,0.16374003102857912,0.08645521509201484,0.02643027092430477,0.0011272999448850142,0.000914472212836092,0.0005657776174903744,0.0001859163138589713
1976-04-07,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.011325762080667379,monthly_rf_compounded_to_daily,0.144157254507865,0.13743800988646318,0.07607118312965995,0.02188723971240594,0.0007229711689836643,0.0007805391791746484,0.0005005398650912417,0.00015429598200616908
1976-04-08,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.009298515090542137,monthly_rf_compounded_to_daily,0.07631545093345635,0.11694840330270875,0.06771614967584368,0.018185573151451032,0.0003975913335896035,0.0006702538461971607,0.0004467816187104018,0.00012833095650667767
1976-04-09,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.009382065544931595,monthly_rf_compounded_to_daily,0.014836932975769008,0.09687022851393934,0.05937731418593071,0.014468451073625536,8.006326809743033e-05,0.0005602610471130613,0.0003928599303583097,0.00010220775508279174
1976-04-12,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.0016943694008669796,monthly_rf_compounded_to_daily,0.004222686266635057,0.09307135912930405,0.05779497264139499,0.013787736288777127,2.245059520705174e-05,0.0005355908089098843,0.0003814092558647639,9.727290857966956e-05
1976-04-13,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.00828343284218036,monthly_rf_compounded_to_daily,0.05558127979475382,0.10839803647654189,0.0645412365729012,0.016998296008273555,0.0002906699964119807,0.0006203679433146007,0.00042476026601663064,0.00011975869082873296
1976-04-14,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.007522708462542993,monthly_rf_compounded_to_daily,0.006952256926930609,0.09246168154143157,0.05786763513294408,0.014015987359605958,3.6983494129976175e-05,0.0005312661418113171,0.0003811599408885108,9.876632644174142e-05
1976-04-15,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.003389273399128534,monthly_rf_compounded_to_daily,0.02786899866584292,0.09844441073441218,0.06053936256829387,0.01531968375089262,0.0001458263852175917,0.000562538548288216,0.00039766264499230014,0.00010780470660113001
1976-04-19,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.007449152262582803,monthly_rf_compounded_to_daily,0.07440419398206866,0.11224709828745279,0.06661164721222981,0.01821031149594027,0.00038295238731607905,0.0006378920949845821,0.00043634757103166663,0.00012796995427494243
1976-04-20,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.01389740206461898,monthly_rf_compounded_to_daily,0.16231392588405852,0.13853727182469952,0.07809964113846782,0.02362489766812816,0.0008217425325664713,0.0007829780755723758,0.000510195782648866,0.00016579189455436628
1976-04-21,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.004174852103395521,monthly_rf_compounded_to_daily,0.18687708979592552,0.14590452751259886,0.08140079177556503,0.02522876602977917,0.0009306120367458076,0.0008200920692632421,0.0005303003231666784,0.00017680399981624524
1976-04-22,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.00349034828314132,monthly_rf_compounded_to_daily,0.15937428227328135,0.13797786592086597,0.07816799216082751,0.023816030408242143,0.0007870713179426253,0.0007729270935796758,0.0005082427860503641,0.00016673104883830483
1976-04-23,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.006899931251151514,monthly_rf_compounded_to_daily,0.10719192352070395,0.12264395659549557,0.07189239819087674,0.02104420748378474,0.0005374880160418625,0.000688970433084231,0.0004676010663205355,0.000147320307905548
1976-04-26,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0011690566478490538,monthly_rf_compounded_to_daily,0.11313321557636712,0.12426076934345975,0.07268370113961545,0.021474621536746157,0.0005579939262567411,0.0006942235517436198,0.0004714492968027359,0.00015012681804488988
1976-04-27,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.005764377034502721,monthly_rf_compounded_to_daily,0.07109242515128598,0.11157192799661278,0.06744840055012045,0.019159168451273134,0.00035271778564868674,0.0006235533383325365,0.0004372391520669183,0.0001338808313040548
1976-04-28,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0024510959451911063,monthly_rf_compounded_to_daily,0.08623608333961208,0.11578518636133361,0.06934315716577157,0.02009765117153435,0.00042084839247333875,0.0006435503677694667,0.00044828730009248484,0.000140245768575954
1976-04-29,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.00019960108995520365,monthly_rf_compounded_to_daily,0.08347216530536959,0.11475405053512995,0.06898265368409798,0.01999133128172031,0.000400703501263112,0.000634324577652927,0.0004447329426715739,0.00013931227564142266
1976-04-30,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.004997407806884513,monthly_rf_compounded_to_daily,0.046897858372444104,0.10370975604995622,0.06442226339070012,0.01797860395780256,0.00022543642775748972,0.0005727019824522103,0.00041487700813722827,0.0001252027089841701
1976-05-03,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.007268500907971487,monthly_rf_compounded_to_daily,-0.003643947843575584,0.08782135753317684,0.057833531931036915,0.015060456573645796,-1.7878389387036348e-05,0.0004869032905736799,0.00037272550220921813,0.00010489364943812105
1976-05-04,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.00476974369972516,monthly_rf_compounded_to_daily,0.028505324646628465,0.09680497720648358,0.06174604959286271,0.016923446595069613,0.00013756718494616717,0.0005337662667987284,0.0003968478271347671,0.00011770708129213928
1976-05-05,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.005509069253055721,monthly_rf_compounded_to_daily,-0.009437491308979544,0.08481395246344552,0.05674616183426538,0.014708824484506696,-4.5769057517941936e-05,0.0004676453679920128,0.00036444758579117013,0.00010225142583896294
1976-05-06,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.002590899298195337,monthly_rf_compounded_to_daily,0.008351395243215685,0.089518630967823,0.05880954725753661,0.015713751829182283,3.983887461440336e-05,0.0004908780801515053,0.0003766620432314417,0.00010908725541061739
1976-05-07,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.006932762080091859,monthly_rf_compounded_to_daily,0.05618629342720145,0.10293772011550384,0.064602679459703,0.018439020131741753,0.0002636398318676524,0.0005613653801425723,0.00041262923013617067,0.00012783055721399538
1976-05-10,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.011790196756572557,monthly_rf_compounded_to_daily,0.13820706384094025,0.12615985483696857,0.07457992758939543,0.02309156056611933,0.000637886634955942,0.0006842316108581295,0.00047504729811008147,0.00015986479903124125
1976-05-11,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.0016395737994570059,monthly_rf_compounded_to_daily,0.12395686500201365,0.1220799284071935,0.07294571463229556,0.022406681012985347,0.0005639415451683485,0.0006588044580128959,0.0004634463506228158,0.0001549220927044215
1976-05-12,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.0019330972061940566,monthly_rf_compounded_to_daily,0.10757711219556869,0.11738570003855425,0.07105338338702835,0.02160453141476676,0.0004828671379546888,0.0006304437874149787,0.0004502987583730437,0.00014918671156507183
1976-05-13,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.006120259956816754,monthly_rf_compounded_to_daily,0.05899591782450844,0.10346322939530042,0.065377628844627,0.019116304851163755,0.0002684753450067574,0.0005565773719416656,0.0004142522502281042,0.0001319657662438457
1976-05-14,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.008211300544442302,monthly_rf_compounded_to_daily,-0.0014525326189125957,0.08501272806157936,0.05780187512376402,0.015787553530300258,-6.847896639638714e-06,0.0004606389724015727,0.0003669319122560979,0.00010904844346616608
1976-05-17,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.002651618606606676,monthly_rf_compounded_to_daily,-0.019888924374839093,0.07905748212046701,0.05531863311504784,0.014706950244966809,-9.271889780437292e-05,0.000426584550803317,0.00035037194976576114,0.00010146543034968547
1976-05-18,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0014969941568607759,monthly_rf_compounded_to_daily,-0.008963792211743782,0.08167619311182073,0.056466906142206,0.015283566474772897,-4.110374226204407e-05,0.00043829700682025094,0.0003566623930170585,0.00010529867515813851
1976-05-19,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.000974721069940121,monthly_rf_compounded_to_daily,-0.01582151934694528,0.07921520156825973,0.055459228770001805,0.014873010386786085,-7.141663643102833e-05,0.00042283571800003447,0.00034935833762058565,0.00010233207188994575
1976-05-20,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.007919692809935208,monthly_rf_compounded_to_daily,0.04235137499407773,0.09510483679586727,0.06222307669829603,0.01801863967660722,0.0001880404749134126,0.0005048665671792942,0.00039088967993784594,0.000123804834790236
1976-05-21,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.007439577603112313,monthly_rf_compounded_to_daily,-0.013049252311394652,0.07831762204804144,0.05532377090403659,0.014991463961408885,-5.9614718179094904e-05,0.00041793820592677647,0.0003479312322727151,0.00010302970066819079
1976-05-24,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.018158209120503144,monthly_rf_compounded_to_daily,-0.11643931456836216,0.038084732687795636,0.0384149233784075,0.007630440886151376,-0.0006472438896400077,0.00021467740997198302,0.0002464053548133795,5.286964478587294e-05
1976-05-25,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0003181401259744199,monthly_rf_compounded_to_daily,-0.11264423638118291,0.03849676667189044,0.03858225495207213,0.0077462491856347465,-0.0006158995876115437,0.0002158095023072101,0.00024679889638648105,5.359829097963064e-05
1976-05-26,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.001692364857324491,monthly_rf_compounded_to_daily,-0.12082329628665811,0.03494645375714882,0.03701369329863048,0.007062262241109817,-0.0006508505003999224,0.00019493019766219204,0.00023616051918411024,4.880247126854574e-05
1976-05-27,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0002179818974343828,monthly_rf_compounded_to_daily,-0.11750993143460675,0.03518469869221896,0.037099969018474906,0.0071393218314120864,-0.0006226410576814198,0.00019518243009561701,0.00023606079009479394,4.926717410463035e-05
1976-05-28,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.007865233796190862,monthly_rf_compounded_to_daily,-0.06658897429908847,0.050591215401710514,0.04379818600358729,0.010264498782452761,-0.0003470548570644034,0.0002791083765413859,0.00027791492439659067,7.073610764070845e-05
1976-06-01,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.003489125212414068,monthly_rf_compounded_to_daily,-0.08694534970615582,0.04325971806874788,0.04061908407051183,0.008854628481866352,-0.0004490722932554109,0.00023787624454031634,0.0002572486996720564,6.0957863979592153e-05
1976-06-02,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0035105037978813147,monthly_rf_compounded_to_daily,-0.0630872558398893,0.05004646780069426,0.04355682328207678,0.01024506326431796,-0.00032051189977688017,0.0002736854395077381,0.0002750962665957132,7.04330928240082e-05
1976-06-03,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.0010930788860628038,monthly_rf_compounded_to_daily,-0.06910289210643357,0.04756222174013172,0.04248158064494559,0.00979330682920825,-0.0003455957757927411,0.00025873026070686694,0.0002675903696207731,6.723715269901261e-05
1976-06-04,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.009982331080122253,monthly_rf_compounded_to_daily,-0.12571643454738443,0.02662008609457695,0.033416199485133004,0.005763854732656334,-0.0006584834319603445,0.0001466722411950865,0.00021135864062503282,3.9632951851090775e-05
1976-06-07,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.005439633460452065,monthly_rf_compounded_to_daily,-0.1551560101715818,0.015528338448742818,0.02853515859169695,0.0035768897195131654,-0.0008137188699959156,8.554670620602783e-05,0.00018035693412973055,2.458247733910997e-05
1976-06-08,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0015285589653937226,monthly_rf_compounded_to_daily,-0.14299580312480079,0.01849589725769352,0.02978718687825086,0.004183742396732134,-0.0007376692744779051,0.00010133619232609649,0.00018775325727476736,2.871360696428359e-05
1976-06-09,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.0008023419890177408,monthly_rf_compounded_to_daily,-0.14572999538752135,0.0167812073222852,0.02900381485418959,0.003856360090819406,-0.0007397690824970456,9.144811687109688e-05,0.00018232153100813464,2.6430859580932877e-05
1976-06-10,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.008109583904774453,monthly_rf_compounded_to_daily,-0.09061231475568915,0.03306236500770532,0.036021088128368024,0.007105602418423448,-0.00045244632978605313,0.00017918281415162663,0.00022581100277290923,4.863370202895841e-05
1976-06-11,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.013465049919997307,monthly_rf_compounded_to_daily,-0.00011605036465795036,0.06021683591078741,0.047738272502062584,0.01250707439990293,-5.699791551789894e-07,0.000324557195363686,0.00029844231985699137,8.54859766103256e-05
1976-06-14,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.010011049305004516,monthly_rf_compounded_to_daily,0.06716693890164811,0.0803223647578162,0.056416443895393534,0.016518590766901695,0.0003244894930973957,0.00043054710067705077,0.00035172630710595147,0.00011274956020896574
1976-06-15,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,-0.005001332126677527,monthly_rf_compounded_to_daily,0.031337314608923354,0.06928317032777538,0.05175661126971836,0.014469758056753514,0.0001515695372042972,0.0003711113050903353,0.00032235908389133635,9.87021768023393e-05
1976-06-16,equity,equity_daily_return_sortino,return_sortino,daily,daily_sjm,daily,0.0052258009699355235,monthly_rf_compounded_to_daily,0.06648826406969982,0.07963712644866058,0.05623011063492707,0.01655710411705593,0.00031632080718324546,0.00042423147409254713,0.0003492596817773144,0.00011278531565705742
