date,regime,target_next_regime,eq_tot_next,bd_tot_next,rf_tot_next,pred_RF,p_RF_calm,p_RF_normal,p_RF_stressed,pred_Logit,p_Logit_calm,p_Logit_normal,p_Logit_stressed
2008-04-30,normal,normal,0.010674,-0.0073329500039042,0.0018,normal,0.12215141843025072,0.8328953618364094,0.04495321973333993,normal,0.1666521815143474,0.5552548494069925,0.27809296907866005
2008-05-31,normal,normal,-0.085962,-0.0008009267867103,0.0017,normal,0.13044610918713861,0.8430008630119579,0.02655302780090363,normal,0.16079814113348975,0.5619728157709042,0.27722904309560603
2008-06-30,normal,normal,-0.009859,-0.0008230393770666,0.0015,normal,0.2817824974749329,0.6093185857027984,0.10889891682226893,normal,0.17764566735655504,0.5388047073570144,0.28354962528643063
2008-07-31,normal,normal,0.012191,0.0094906561803869,0.0013,normal,0.3026740975005391,0.592573170645967,0.10475273185349404,normal,0.16233411099164266,0.5531283140778372,0.28453757493052023
2008-08-31,normal,normal,-0.090792,-0.013431628540614,0.0015,normal,0.1163001586412291,0.874385399533747,0.009314441825023818,normal,0.10017501171208161,0.7154262055473001,0.1843987827406183
2008-09-30,normal,stressed,-0.169425,-0.0236042087699489,0.0008,normal,0.07198043341470799,0.9039047482860593,0.02411481829923266,normal,0.08389778558016388,0.7282431703968045,0.18785904402303155
2008-10-31,stressed,normal,-0.074849,0.0325498486310502,0.0003,normal,0.08819425124867601,0.49067754837216543,0.4211282003791587,stressed,0.006621328785071049,0.21690237312086655,0.7764762980940625
2008-11-30,normal,normal,0.007822,0.0373091739192466,0.0,normal,0.0595558079640992,0.8654889395372249,0.07495525249867563,normal,0.024567621286586804,0.7380659450861455,0.23736643362726764
2008-12-31,normal,normal,-0.085657,-0.0088233271439377,0.0,normal,0.05555441310125622,0.8541653382200073,0.09028024867873635,normal,0.021914868032768615,0.7453299128261637,0.23275521914106773
2009-01-31,normal,normal,-0.109931,-0.0037744489235188,0.0001,normal,0.05238664169231085,0.8331604762710451,0.11445288203664383,normal,0.010512635015286957,0.7264263516916248,0.2630610132930882
2009-02-28,normal,normal,0.085405,0.0139013671534931,0.0002,normal,0.0521277088244279,0.8495425743069024,0.09832971686866969,normal,0.008135964263289327,0.6708063042532586,0.3210577314834522
2009-03-31,normal,normal,0.093925,0.0047809093344506,0.0001,normal,0.05163016632034508,0.8750867697938615,0.0732830638857933,normal,0.00935528735645531,0.6926510690348592,0.2979936436086854
2009-04-30,normal,normal,0.053081,0.0072534609468466,0.0,normal,0.05167744764422214,0.8766954172150849,0.07162713514069284,normal,0.008620392193431787,0.7203169766277543,0.27106263117881385
2009-05-31,normal,normal,0.000196,0.0056876798609981,0.0001,normal,0.05451341869071951,0.8739996478068988,0.07148693350238156,normal,0.006730476787109281,0.7359521888224027,0.25731733439048804
2009-06-30,normal,normal,0.074142,0.0161296853699031,0.0001,normal,0.02737343400545812,0.9002727777735586,0.07235378822098312,normal,0.005075239864611195,0.7284488715011569,0.26647588863423183
2009-07-31,normal,normal,0.03356,0.0103544007863765,0.0001,normal,0.02397325419796258,0.9036729575810543,0.07235378822098312,normal,0.004135785573175636,0.7358997041813625,0.25996451024546186
