path_id,asset,feature_group,model_family,lambda,label_source,source_frequency,n_months,first_date,last_date,good_share,bad_share,n_switches,mean_spell_length,mean_good_spell_length,mean_bad_spell_length,monthly_turnover,n_months_ret,n_good,n_bad,state_good_ann_return,state_bad_ann_return,state_good_ann_vol,state_bad_ann_vol,state_good_downside,state_bad_downside,state_good_sharpe,state_bad_sharpe,good_minus_bad_ann_return,good_minus_bad_ann_vol,good_minus_bad_downside,good_minus_bad_sharpe,good_max_drawdown,bad_max_drawdown,good_cvar_1pct,bad_cvar_1pct,n_features,median_centroid_separation,mean_centroid_separation,max_centroid_separation,min_centroid_separation,n_features_sep_ge_0p5,n_features_sep_ge_1p0,n_features_sep_ge_1p5,median_abs_gap,max_abs_gap,total_bcss,top5_centroid_features,state_balance_ok,not_constant,not_monthly_flipping,economic_order_ok,centroid_ok
bd_return_downside_sharpe_vol_l2_lam4,bond,return_downside_sharpe_vol,standard_l2_jump_model,4.0,bond_return_downside_sharpe_vol_monthly_sjm,monthly,448,1989-01-31,2026-04-30,0.671875,0.328125,33,13.176470588235293,17.705882352941178,8.647058823529411,0.0738255033557047,448.0,301.0,147.0,0.041093211080678996,-0.011081331527830909,0.033180486336595254,0.05189894107003281,0.018289942277863253,0.03885663161983351,1.2384752490911102,-0.21351748801343903,0.052174542608509906,-0.018718454733437556,-0.020566689341970253,1.4519927371045491,-0.047879539797298754,-0.19877611380048743,-0.02110237032188137,-0.041528639854656206,11,1.6963486681992044,1.6607207624000653,2.176735271023867,0.8971861032309236,11,10,8,1.2879230208738988,1.4738497458695095,2485.837898876446,"sharpe_12m:2.18, sharpe_6m:1.99, log_downside_3m:1.97, ewm_return_6m:1.87, log_downside_1m:1.86",True,True,True,True,True
eq_return_sortino_l1med_lam2,equity,return_sortino,robust_l1_medoids_jump_model,2.0,equity_return_sortino_daily_sjm,daily,459,1988-02-29,2026-04-30,0.7450980392156863,0.2549019607843137,67,6.75,10.058823529411764,3.4411764705882355,0.1462882096069869,459.0,342.0,117.0,0.13931946954301605,-0.136606315455834,0.11967807093057486,0.19274910822247796,0.06895687580010211,0.15913071859393235,1.1641186096978045,-0.7087260569743236,0.27592578499885,-0.07307103729190309,-0.09017384279383024,1.872844666672128,-0.1958172900487658,-0.7989016322257179,-0.10118035180632406,-0.1481354046225125,8,2.1418807935553703,2.11918438360289,2.5834868827409267,1.5893691843904039,8,8,8,1.450673844566478,1.5877822755330206,50801.5851014695,"sortino_63d:2.58, sortino_126d:2.44, ewm_return_63d:2.36, ewm_return_126d:2.31, sortino_252d:1.97",True,True,True,True,True
eq_return_sortino_l1med_lam4,equity,return_sortino,robust_l1_medoids_jump_model,4.0,equity_return_sortino_daily_sjm,daily,459,1988-02-29,2026-04-30,0.7494553376906318,0.2505446623093682,65,6.954545454545454,10.424242424242424,3.484848484848485,0.14192139737991266,459.0,344.0,115.0,0.13940438911805803,-0.14165904505420038,0.11934415064462749,0.19408152043698865,0.06875612755521601,0.1605084994424551,1.1680873202840425,-0.729894555314925,0.28106343417225843,-0.07473736979236116,-0.09175237188723909,1.8979818755989675,-0.1958172900487658,-0.8000327641399353,-0.10118035180632406,-0.1481354046225125,8,2.152034946508591,2.1108427074653413,2.5665299485015667,1.5549663381072374,8,8,8,1.453528449172282,1.5843514912804602,50566.82728229758,"sortino_63d:2.57, sortino_126d:2.44, ewm_return_63d:2.35, ewm_return_126d:2.32, sortino_252d:1.98",True,True,True,True,True
eq_return_sortino_l1med_lam8,equity,return_sortino,robust_l1_medoids_jump_model,8.0,equity_return_sortino_daily_sjm,daily,459,1988-02-29,2026-04-30,0.7494553376906318,0.2505446623093682,65,6.954545454545454,10.424242424242424,3.484848484848485,0.14192139737991266,459.0,344.0,115.0,0.13930038562543337,-0.14134793895452322,0.11933812490429913,0.19413050844474522,0.06875612755521601,0.1605084994424551,1.167274797866504,-0.7281078079221878,0.2806483245799566,-0.0747923835404461,-0.09175237188723909,1.8953826057886918,-0.1958172900487658,-0.8000327641399353,-0.10118035180632406,-0.1481354046225125,8,2.1621172254001815,2.0944987445123364,2.529073954238499,1.5096303472772432,8,8,8,1.4540413431580708,1.575636511067799,50178.807091273084,"sortino_63d:2.53, sortino_126d:2.45, ewm_return_126d:2.32, ewm_return_63d:2.32, sortino_252d:2.01",True,True,True,True,True
eq_return_sortino_l1med_lam16,equity,return_sortino,robust_l1_medoids_jump_model,16.0,equity_return_sortino_daily_sjm,daily,459,1988-02-29,2026-04-30,0.7472766884531591,0.2527233115468409,63,7.171875,10.71875,3.625,0.13755458515283842,459.0,343.0,116.0,0.13776466635672222,-0.13438759383600696,0.11929128234916928,0.19437770536814017,0.06885628220052062,0.15981515495079723,1.154859463690572,-0.6913734966748607,0.2721522601927292,-0.0750864230189709,-0.09095887275027661,1.8462329603654326,-0.1958172900487657,-0.7924236668102655,-0.10118035180632406,-0.1481354046225125,8,2.2196337313327534,2.1219540130445997,2.5545411982952397,1.4383553242827933,8,8,7,1.4921984667174897,1.602326801608796,49929.50045498255,"sortino_63d:2.55, sortino_126d:2.52, ewm_return_126d:2.41, ewm_return_63d:2.36, sortino_252d:2.08",True,True,True,True,True
eq_return_sortino_l1med_lam32,equity,return_sortino,robust_l1_medoids_jump_model,32.0,equity_return_sortino_daily_sjm,daily,459,1988-02-29,2026-04-30,0.7494553376906318,0.2505446623093682,53,8.5,12.74074074074074,4.2592592592592595,0.11572052401746726,459.0,344.0,115.0,0.13381996915839078,-0.12495434534876101,0.11969773942122817,0.195375037207011,0.06968151338349407,0.1593102874418706,1.117982426447212,-0.6395614666799256,0.2587743145071518,-0.07567729778578282,-0.08962877405837652,1.7575438931271377,-0.17144298727994867,-0.7598061148464172,-0.10118035180632406,-0.1481354046225125,8,2.2189323940494425,2.091738970791953,2.5621903772334664,1.3135083959465836,8,8,6,1.4985846992699638,1.6158507570015876,48858.24479147148,"sortino_126d:2.56, sortino_63d:2.47, ewm_return_126d:2.44, ewm_return_63d:2.29, sortino_252d:2.14",True,True,True,True,True
eq_return_sortino_l1med_lam64,equity,return_sortino,robust_l1_medoids_jump_model,64.0,equity_return_sortino_daily_sjm,daily,459,1988-02-29,2026-04-30,0.738562091503268,0.261437908496732,39,11.475,16.95,6.0,0.0851528384279476,459.0,339.0,120.0,0.12874931123410344,-0.09984747360818462,0.12117681819032762,0.1922394884121544,0.07143811274098359,0.1543512207536749,1.062491268188623,-0.5193910701328713,0.22859678484228807,-0.07106267022182679,-0.08291310801269132,1.5818823383214942,-0.16271385956694062,-0.7481618310211109,-0.10118035180632406,-0.1481354046225125,8,2.2163652514710304,2.0670153235214506,2.56804596807923,1.2385768549568577,8,8,6,1.5092300069265032,1.6272395643694633,47651.34709303623,"sortino_126d:2.57, ewm_return_126d:2.45, sortino_63d:2.37, ewm_return_63d:2.22, sortino_252d:2.21",True,True,True,True,True
eq_return_sortino_l1med_lam128,equity,return_sortino,robust_l1_medoids_jump_model,128.0,equity_return_sortino_daily_sjm,daily,459,1988-02-29,2026-04-30,0.7429193899782135,0.2570806100217865,27,16.392857142857142,24.357142857142858,8.428571428571429,0.05895196506550218,459.0,341.0,118.0,0.10564778610980465,-0.03696250328868197,0.12323787856234197,0.19468350018713576,0.07578434715367241,0.1493067517300589,0.857267159596235,-0.18985945523453435,0.1426102893984866,-0.07144562162479379,-0.07352240457638648,1.0471266148307694,-0.16271385956694073,-0.6752468852580754,-0.10118035180632406,-0.1481354046225125,8,2.155713752338618,1.984395015657835,2.4905466006266708,1.124220277317139,8,8,6,1.5032462635282768,1.6120007579083455,45451.28326088267,"sortino_126d:2.49, ewm_return_126d:2.39, sortino_252d:2.23, sortino_63d:2.20, ewm_return_252d:2.11",True,True,True,True,True
eq_return_sortino_l2_lam2,equity,return_sortino,standard_l2_jump_model,2.0,equity_return_sortino_daily_sjm,daily,459,1988-02-29,2026-04-30,0.7516339869281046,0.24836601307189543,63,7.171875,10.78125,3.5625,0.13755458515283842,459.0,345.0,114.0,0.1437930608612934,-0.15740602036638002,0.1192239283528577,0.19300409057120207,0.06715784895007011,0.16311009381841657,1.2060755156105942,-0.8155579495778126,0.3011990812276734,-0.07378016221834438,-0.09595224486834646,2.021633465188407,-0.1958172900487659,-0.8237533366486971,-0.10118035180632406,-0.1481354046225125,8,2.2362437612434007,2.2065402976214483,2.6813923358802243,1.649382216460159,8,8,8,1.5128725331783488,1.635072323264298,51181.39431680097,"sortino_63d:2.68, sortino_126d:2.54, ewm_return_63d:2.48, ewm_return_126d:2.43, sortino_252d:2.04",True,True,True,True,True
eq_return_sortino_l2_lam4,equity,return_sortino,standard_l2_jump_model,4.0,equity_return_sortino_daily_sjm,daily,459,1988-02-29,2026-04-30,0.7538126361655774,0.24618736383442263,61,7.403225806451613,11.161290322580646,3.6451612903225805,0.1331877729257642,459.0,346.0,113.0,0.14114413666242068,-0.15196063371520918,0.11997165359673609,0.19298789927935828,0.06825423689671545,0.16231402225964003,1.176479046765932,-0.787410165521516,0.29310477037762983,-0.07301624568262219,-0.09405978536292459,1.963889212287448,-0.1958172900487657,-0.8115697438879046,-0.10118035180632406,-0.1481354046225125,8,2.2271933621904285,2.194644724628836,2.6757826787731838,1.6295321183219458,8,8,8,1.5095919809247265,1.6331259112044543,50992.88862017194,"sortino_63d:2.68, sortino_126d:2.53, ewm_return_63d:2.47, ewm_return_126d:2.42, sortino_252d:2.04",True,True,True,True,True
eq_return_sortino_l2_lam8,equity,return_sortino,standard_l2_jump_model,8.0,equity_return_sortino_daily_sjm,daily,459,1988-02-29,2026-04-30,0.7581699346405228,0.24183006535947715,57,7.913793103448276,12.0,3.8275862068965516,0.12445414847161572,459.0,348.0,111.0,0.13900312372581364,-0.15052943586670475,0.12017452418225909,0.19417892947793117,0.0686890687111382,0.1629414414705437,1.1566771299630751,-0.7752099379238401,0.2895325595925184,-0.07400440529567208,-0.09425237275940551,1.9318870678869153,-0.1958172900487658,-0.8038943409837419,-0.10118035180632406,-0.1481354046225125,8,2.255636169181927,2.181510933776382,2.6450096466499295,1.5517062084881281,8,8,8,1.51603035268566,1.6272853589288472,50607.113109793514,"sortino_63d:2.65, sortino_126d:2.55, ewm_return_63d:2.45, ewm_return_126d:2.44, sortino_252d:2.07",True,True,True,True,True
eq_return_sortino_l2_lam16,equity,return_sortino,standard_l2_jump_model,16.0,equity_return_sortino_daily_sjm,daily,459,1988-02-29,2026-04-30,0.7516339869281046,0.24836601307189543,59,7.65,11.5,3.8,0.12882096069868995,459.0,345.0,114.0,0.13549062114127805,-0.132280215950544,0.1193471187154486,0.1958646755825576,0.06898707040842804,0.16078318139119827,1.1352651207635713,-0.67536535394708,0.26777083709182203,-0.076517556867109,-0.09179611098277023,1.8106304747106514,-0.1958172900487657,-0.7813960649790752,-0.10118035180632406,-0.1481354046225125,8,2.2639233596294344,2.163936187141767,2.592436693376172,1.4591355278346672,8,8,7,1.5227050387398455,1.6339138508678634,49938.88875704876,"sortino_126d:2.59, sortino_63d:2.59, ewm_return_126d:2.47, ewm_return_63d:2.40, sortino_252d:2.13",True,True,True,True,True
eq_return_sortino_l2_lam32,equity,return_sortino,standard_l2_jump_model,32.0,equity_return_sortino_daily_sjm,daily,459,1988-02-29,2026-04-30,0.7472766884531591,0.2527233115468409,53,8.5,12.703703703703704,4.296296296296297,0.11572052401746726,459.0,343.0,116.0,0.13451293154941998,-0.12477255039717366,0.12051386397323426,0.1932364241648959,0.06997226192144577,0.15837541552435444,1.116161469847941,-0.6456989200478092,0.2592854819465936,-0.07272256019166164,-0.08840315360290867,1.7618603898957501,-0.1958172900487658,-0.7638564692294176,-0.10118035180632406,-0.1481354046225125,8,2.240279338668105,2.116564699224872,2.595538230272218,1.3368513531462891,8,8,6,1.5147984619461405,1.632746264798698,48894.73686124359,"sortino_126d:2.60, sortino_63d:2.50, ewm_return_126d:2.47, ewm_return_63d:2.32, sortino_252d:2.16",True,True,True,True,True
eq_return_sortino_l2_lam64,equity,return_sortino,standard_l2_jump_model,64.0,equity_return_sortino_daily_sjm,daily,459,1988-02-29,2026-04-30,0.7342047930283224,0.2657952069716776,39,11.475,16.85,6.1,0.0851528384279476,459.0,337.0,122.0,0.12354699817016589,-0.08172966154071305,0.11943998024981389,0.19580222769238217,0.07141775803969883,0.15338002345060076,1.0343856212280174,-0.41740925271348583,0.20527665971087894,-0.07636224744256828,-0.08196226541090193,1.4517948739415032,-0.16271385956694062,-0.7210542007409095,-0.10118035180632406,-0.1481354046225125,8,2.2266798569116215,2.0812203529053286,2.5954744444955575,1.2622856387936052,8,8,6,1.5196680723971183,1.6398612964278632,47600.90705712372,"sortino_126d:2.60, ewm_return_126d:2.48, sortino_63d:2.41, ewm_return_63d:2.27, sortino_252d:2.19",True,True,True,True,True
eq_return_sortino_l2_lam128,equity,return_sortino,standard_l2_jump_model,128.0,equity_return_sortino_daily_sjm,daily,459,1988-02-29,2026-04-30,0.7407407407407407,0.2592592592592593,27,16.392857142857142,24.285714285714285,8.5,0.05895196506550218,459.0,340.0,119.0,0.11226410346643267,-0.0546678613714975,0.12264030221039425,0.19405070374854638,0.07448635591962134,0.15070077222959677,0.915393238952063,-0.28171946978526224,0.16693196483793016,-0.07141040153815213,-0.07621441630997543,1.1971127087373252,-0.16271385956694073,-0.6858884827847136,-0.10118035180632406,-0.1481354046225125,8,2.1276005886925082,1.9645222010881525,2.4973539392436064,1.0774269885944034,8,8,6,1.5067878518118674,1.6261696751699701,44158.976115296944,"sortino_126d:2.50, ewm_return_126d:2.42, sortino_252d:2.23, sortino_63d:2.14, ewm_return_252d:2.11",True,True,True,True,True
