date,regime,target_next_regime,eq_tot_next,bd_tot_next,rf_tot_next,pred_RF,p_RF_calm,p_RF_normal,p_RF_stressed,pred_Logit,p_Logit_calm,p_Logit_normal,p_Logit_stressed
2011-05-31,calm,normal,-0.018258,-0.0029277294423118,0.0,calm,0.4911342984534129,0.4773433829435365,0.031522318603050485,calm,0.45792027910562777,0.4043041384269658,0.1377755824674064
2011-06-30,normal,normal,-0.021474,0.0158680254837524,0.0,normal,0.10752009983807104,0.8458040738330426,0.046675826328886394,normal,0.09363453600320613,0.8338516006759951,0.07251386332079879
2011-07-31,normal,normal,-0.056791,0.0146099630371439,0.0001,normal,0.10131554327164045,0.8499311395760815,0.04875331715227801,normal,0.09990658011262493,0.820156213762617,0.079937206124758
2011-08-31,normal,normal,-0.071762,0.0072746108025669,0.0,normal,0.12450768768737258,0.7742113415512827,0.10128097076134472,normal,0.10120811849470945,0.8059335935976277,0.09285828790766276
2011-09-30,normal,normal,0.107723,0.0010741690902129,0.0,normal,0.11949823112878767,0.8341540523260572,0.04634771654515524,normal,0.08670162717251784,0.8648648365728606,0.048433536254621455
2011-10-31,normal,normal,-0.005059,-0.0008675452464799,0.0,normal,0.10980703509913392,0.8461006288646008,0.04409233603626553,normal,0.06677644919527198,0.8986216324303826,0.034601918374345446
2011-11-30,normal,normal,0.008533,0.0109908314529718,0.0,normal,0.12238826072283616,0.8321063902815505,0.045505348995613586,normal,0.06781713943068629,0.8787645277758183,0.05341833279349554
2011-12-31,normal,normal,0.043583,0.0087807027952468,0.0,normal,0.10975537589253813,0.8475197838258666,0.04272484028159566,normal,0.07039940777445461,0.89342231686649,0.03617827535905546
2012-01-31,normal,normal,0.040589,-0.0002296494205552,0.0,normal,0.11171864609304272,0.8508490213093097,0.03743233259764758,normal,0.0709179493121373,0.9034690848857132,0.025612965802149435
2012-02-29,normal,normal,0.031332,-0.0054792371646907,0.0,normal,0.058825329708321765,0.9058918126720522,0.03528285761962602,normal,0.03923785700563135,0.9607430045659668,1.9138428401762644e-05
2012-03-31,normal,normal,-0.007498,0.0110864495194744,0.0,normal,0.08790372587559496,0.876813416504779,0.03528285761962602,normal,0.037874935155924744,0.9621066399685266,1.8424875548559853e-05
2012-04-30,normal,normal,-0.062651,0.0090482611069633,0.0001,normal,0.057482319763646726,0.9068122317794446,0.0357054484569088,normal,0.03989693698781972,0.9599985196872384,0.00010454332494199636
2012-05-31,normal,normal,0.039555,0.0003920356034587,0.0,normal,0.047102797176984866,0.9191904677861489,0.033706735036866275,normal,0.035400523007870374,0.9645569685432724,4.2508448857126686e-05
2012-06-30,normal,normal,0.012598,0.0137931415135474,0.0,normal,0.04878815392588856,0.9169632970790113,0.03424854899510028,normal,0.02716739816165042,0.972807887317353,2.4714520996450525e-05
2012-07-31,normal,normal,0.019763,0.0006533243319759,0.0001,normal,0.04315689448100479,0.9205726123498561,0.03627049316913918,normal,0.027556601017398503,0.9724143682017077,2.9030780893694863e-05
2012-08-31,normal,normal,0.024236,0.0013765261485561,0.0001,normal,0.02155480298831132,0.8725894618204508,0.10585573519123768,normal,0.10517418658128685,0.8799030887452273,0.014922724673485856
2012-09-30,normal,normal,-0.019789,0.0019668675189759,0.0001,normal,0.024842167351677102,0.8578136478599054,0.11734418478841731,normal,0.12933950733453334,0.8427209642370113,0.02793952842845549
2012-10-31,normal,normal,0.002847,0.0015779969741502,0.0001,normal,0.03735843867490823,0.811059900860089,0.15158166046500277,normal,0.13793168308719592,0.8236758769411395,0.038392439971664666
2012-11-30,normal,normal,0.007068,-0.0014239152797478,0.0001,normal,0.027732967446933682,0.8543008542523404,0.11796617830072575,normal,0.13127282009200067,0.83135616535745,0.037371014550549336
2012-12-31,normal,normal,0.050428,-0.0069941823583949,0.0,normal,0.027216535522051055,0.8549723852538907,0.11781107922405805,normal,0.13111670212472995,0.8308513926264497,0.03803190524882023
2013-01-31,normal,normal,0.011061,0.005012312379538,0.0,normal,0.0368420067500256,0.8126220844189586,0.15053590883101584,normal,0.1335223622898573,0.8175645168768584,0.04891312083328443
2013-02-28,normal,calm,0.035988,0.0007986222408145,0.0,normal,0.00602847348857219,0.9432468991695586,0.0507246273418692,normal,0.04390462368972592,0.918872827427874,0.03722254888240006
2013-03-31,calm,calm,0.018086,0.0101186663337204,0.0,normal,0.3565381036514475,0.552220691706664,0.09124120464188824,calm,0.498117108477178,0.4439117990294921,0.05797109249332986
2013-04-30,calm,calm,0.020763,-0.0178419802448436,0.0,normal,0.35895967018274494,0.5550458970873519,0.08599443272990297,calm,0.5023359205951846,0.4400680340126072,0.05759604539220819
2013-05-31,calm,calm,-0.014999,-0.0154685431007124,0.0,normal,0.3624525128787228,0.5575687803573826,0.07997870676389436,calm,0.5252857654282898,0.4256955652277299,0.04901866934398035
2013-06-30,calm,calm,0.049462,0.0013671907564567,0.0,normal,0.36249837273892543,0.557873186791288,0.07962844046978633,calm,0.5142352707565406,0.4227439297189987,0.06302079952446067
2013-07-31,calm,normal,-0.031298,-0.0051116402204499,0.0,normal,0.3618620502277345,0.5595689408270269,0.07856900894523852,calm,0.47271348525913154,0.44669019986025427,0.08059631488061426
2013-08-31,normal,normal,0.02975,0.009466907662784,0.0,normal,0.06851584578151153,0.5682368191435465,0.36324733507494217,normal,0.1389337127593724,0.7439076962978245,0.11715859094280301
2013-09-30,normal,normal,0.044596,0.0080849723408842,0.0,normal,0.06922262881800491,0.5784384201388869,0.35233895104310853,normal,0.12440219543121074,0.7219087910244216,0.15368901354436754
2013-10-31,normal,normal,0.02805,-0.0037441891062188,0.0,normal,0.07635962028395345,0.5423195548279104,0.3813208248881362,normal,0.12395090975970041,0.7100186764272495,0.16603041381305023
2013-11-30,normal,normal,0.023563,-0.005651147562633,0.0,normal,0.07015718258963771,0.6127995306070945,0.31704328680326804,normal,0.12964868831876009,0.745700200840327,0.12465111084091306
2013-12-31,normal,normal,-0.035583,0.0147753810056112,0.0,normal,0.0657244686757245,0.5882886159699802,0.34598691535429577,normal,0.12664604773741353,0.7106592944897376,0.16269465777284878
2014-01-31,normal,normal,0.043117,0.0053169444202076,0.0,normal,0.06514372576077256,0.581964066116908,0.3528922081223198,normal,0.12037593282785841,0.6526533698071177,0.22697069736502393
2014-02-28,normal,normal,0.006932,-0.0017032725615809,0.0,normal,0.06322515867796565,0.5566248335368861,0.38015000778514835,normal,0.10515908798907224,0.6197710294810217,0.27506988252990594
2014-03-31,normal,normal,0.006201,0.0084385205148964,0.0,normal,0.04282615077893301,0.6004071883582974,0.35676666086276976,normal,0.11117474337152139,0.6610980729244185,0.22772718370406012
2014-04-30,normal,calm,0.02103,0.0113853117086049,0.0,normal,0.031616700043076214,0.6156288731125379,0.35275442684438607,normal,0.11084755271096369,0.6668677189415142,0.22228472834752205
2014-05-31,calm,calm,0.019058,0.000516773839523,0.0,calm,0.4027453040960916,0.26612211868444774,0.3311325772194605,calm,0.7303079616447871,0.12166504991609964,0.14802698843911336
2014-06-30,calm,calm,-0.01508,-0.0025079872204473,0.0,calm,0.4068695820056794,0.28299559189586015,0.3101348260984602,calm,0.7591372266544207,0.12496912045123142,0.11589365289434793
2014-07-31,calm,calm,0.037655,0.0110394012672891,0.0,calm,0.4141015453734031,0.27534425445310834,0.31055420017348856,calm,0.7513631065214328,0.12570323019067248,0.1229336632878947
2014-08-31,calm,calm,-0.015514,-0.0067899702740804,0.0,calm,0.5166138440318347,0.3202680412780967,0.1631181146900687,calm,0.8583670396134697,0.07240833064346516,0.06922462974306519
2014-09-30,calm,calm,0.023202,0.0098293029115787,0.0,calm,0.5245958837392268,0.3162983709966558,0.1591057452641175,calm,0.8766604278711358,0.07115824800728664,0.052181324121577444
2014-10-31,calm,calm,0.024534,0.0070962307854285,0.0,calm,0.5202348365399571,0.32867772218134256,0.15108744127870052,calm,0.8691488275838507,0.06729775612357217,0.06355341629257708
2014-11-30,calm,calm,-0.004189,0.0009356639555062,0.0,calm,0.5883772657355327,0.2802022619363753,0.13142047232809198,calm,0.8893832455762437,0.06676705984256401,0.043849694581192374
2014-12-31,calm,normal,-0.031041,0.0209674808211524,0.0,calm,0.6652264623293918,0.18071749796846293,0.15405603970214535,calm,0.9024326391968273,0.05804730888617038,0.03952005191700258
2015-01-31,normal,calm,0.054893,-0.0094014383484567,0.0,normal,0.2515841672036016,0.7152481751944434,0.03316765760195503,normal,0.27296836483666054,0.6550913884754309,0.07194024668790842
2015-02-28,calm,calm,-0.017396,0.0046420604758756,0.0,calm,0.7205831973604031,0.19981429539432535,0.07960250724527168,calm,0.8260757846390677,0.07071091871849935,0.10321329664243299
2015-03-31,calm,calm,0.008521,-0.0035875269193011,0.0,calm,0.6897739214058145,0.19242199027694942,0.1178040883172361,calm,0.8225119229994788,0.06169157869944175,0.11579649830107945
2015-04-30,calm,normal,0.010491,-0.0024088927862172,0.0,calm,0.6285723641416977,0.17725469710747066,0.1941729387508315,calm,0.8179030218956177,0.058056317999206186,0.12404066010517611
2015-05-31,normal,stressed,-0.021012,-0.0109049731641485,0.0,normal,0.1219112594405864,0.8243851635922702,0.053703576967143375,normal,0.19152673529723052,0.5417214725663969,0.2667517921363725
2015-06-30,stressed,stressed,0.019742,0.0069528305339041,0.0,normal,0.23220728707938268,0.433928736579031,0.3338639763415863,stressed,0.1365739938785898,0.19019377124114895,0.6732322348802613
2015-07-31,stressed,stressed,-0.062581,-0.0014380720489671,0.0,stressed,0.18271594303991337,0.3906017976896023,0.42668225927048437,stressed,0.12067356518957602,0.1501892409462719,0.7291371938641521
2015-08-31,stressed,stressed,-0.026443,0.0067639933035945,0.0,stressed,0.3198110198918092,0.33813640856080956,0.3420525715473812,stressed,0.09271293238055046,0.19467297733555491,0.7126140902838947
2015-09-30,stressed,normal,0.082983,0.000170416694639,0.0,calm,0.3807902819354843,0.3402360602083956,0.2789736578561201,stressed,0.10374692973699463,0.21578211797593824,0.6804709522870671
2015-10-31,normal,normal,0.000505,-0.0026435903261116,0.0,normal,0.23771871823020474,0.6480288270239893,0.11425245474580586,normal,0.17412079104409992,0.5382869428282162,0.2875922661276839
2015-11-30,normal,normal,-0.01753,-0.0032304156053922,0.0001,normal,0.34145480668321787,0.585165626539673,0.07337956677710933,normal,0.18655824160879547,0.5326060110214862,0.28083574736971834
2015-12-31,normal,stressed,-0.050735,0.013758180118417,0.0001,normal,0.2747558856889268,0.5612823616560777,0.16396175265499555,normal,0.18012368003552764,0.4864886012259173,0.33338771873855516
2016-01-31,stressed,normal,-0.004128,0.0070956867446423,0.0002,calm,0.37462950194467043,0.29607704032550064,0.32929345772982893,stressed,0.11536027408896717,0.19758902702370462,0.6870506988873283
2016-02-29,normal,normal,0.065991,0.0091721183879862,0.0002,normal,0.32540138554426756,0.5887958813788954,0.08580273307683693,normal,0.2586480330381332,0.46461741746356316,0.2767345494983037
2016-03-31,normal,normal,0.002699,0.0038411711035049,0.0001,normal,0.25525736450251574,0.6757771246067416,0.06896551089074272,normal,0.23783135335867275,0.5101162294264597,0.2520524172148675
2016-04-30,normal,normal,0.01533,0.0002561025213543,0.0001,normal,0.23377460247066886,0.6747042932835047,0.09152110424582632,normal,0.233595234038202,0.5060999557739438,0.2603048101878541
2016-05-31,normal,normal,0.000906,0.0179677694663387,0.0002,normal,0.2513746567006335,0.6944300206955415,0.05419532260382487,normal,0.25369897848251177,0.5066901173086782,0.23961090420881004
2016-06-30,normal,normal,0.03561,0.0063224654656284,0.0002,normal,0.23173041072647185,0.7261063942655127,0.04216319500801525,normal,0.2346654784013329,0.5352128353649238,0.23012168623374335
2016-07-31,normal,normal,-0.001219,-0.0011418713948962,0.0002,normal,0.19659467259355054,0.7626443669207296,0.04076096048571976,normal,0.21963813016464273,0.57282478294191,0.20753708689344733
2016-08-31,normal,normal,-0.001234,-0.0005887605608926,0.0002,normal,0.10854071123736846,0.8773487309407665,0.014110557821865181,normal,0.18782399221237522,0.601752474221437,0.21042353356618776
2016-09-30,normal,normal,-0.019426,-0.0076485777965419,0.0002,normal,0.08399752457154015,0.8937953789036926,0.022207096524767284,normal,0.20864905782614712,0.5916202447890834,0.1997306973847696
2016-10-31,normal,normal,0.034175,-0.0236519244088256,0.0001,normal,0.04929807841136541,0.8722542341659288,0.07844768742270562,normal,0.20583383154022675,0.5849391716754502,0.2092269967843232
2016-11-30,normal,normal,0.018201,0.0014086005705338,0.0003,normal,0.04812304427129621,0.883265753693894,0.0686112020348097,normal,0.20974881233557668,0.5622748198447955,0.22797636781962777
2016-12-31,normal,normal,0.017884,0.0019631951507055,0.0004,normal,0.05167162322607508,0.901625959224921,0.046702417549003734,normal,0.18941171021397943,0.5414523589559147,0.269135930830106
2017-01-31,normal,normal,0.037198,0.0067213735639439,0.0004,normal,0.146373536448108,0.7766797885459331,0.07694667500595878,normal,0.16999838094815817,0.4931789736834319,0.3368226453684099
2017-02-28,normal,normal,-0.000389,-0.0005266959609944,0.0003,normal,0.16686123047378867,0.7262932165027604,0.10684555302345063,normal,0.16108492575115885,0.48901906039168364,0.3498960138571575
2017-03-31,normal,normal,0.009091,0.007718907307868,0.0005,normal,0.17134730744572257,0.7043386676055038,0.12431402494877349,normal,0.1816669922949865,0.4769889265729522,0.34134408113206127
2017-04-30,normal,normal,0.011576,0.0076946446269465,0.0006,normal,0.1703524577761839,0.7220210685993457,0.10762647362447014,normal,0.17414874805005964,0.47697625350916795,0.3488749984407723
2017-05-31,normal,normal,0.004814,-0.0010032915871776,0.0006,normal,0.12871733805981164,0.7793170294916011,0.09196563244858712,normal,0.18066522446691463,0.4879478404878357,0.33138693504524974
2017-06-30,normal,normal,0.019349,0.0043041393947489,0.0007,normal,0.13748190975938449,0.7731536750672753,0.08936441517334008,normal,0.17279116183631607,0.47492544127415937,0.35228339688952465
2017-07-31,normal,normal,0.000546,0.0089654730764874,0.0009,normal,0.13255313094368223,0.7578678469521926,0.10957902210412522,normal,0.18079445759345417,0.47206063227785344,0.3471449101286923
2017-08-31,normal,calm,0.019303,-0.0047602540755098,0.0009,normal,0.11504714471865862,0.6715000282182766,0.21345282706306468,normal,0.1903289669816545,0.446295034481537,0.3633759985368086
