scenario_id,strategy,family,allocation_pair,budget_mode,n_months,first_date,last_date,ann_return,ann_vol,sharpe,max_drawdown,cvar_1pct_monthly,final_wealth,avg_monthly_turnover,ann_turnover,avg_tcost_paid_monthly,ann_tcost_drag,avg_w_eq,avg_w_bd,avg_w_cash,gamma,tau,tcost_one_way,prob_smooth_halflife,shrink_k,strategy_name,feature_design,lambda_turnover,effective_trade_penalty,max_monthly_turnover,both_good_n,equity_good_only_n,bond_good_only_n,both_bad_n,both_good_avg_eq,both_good_avg_bd,both_good_avg_cash,equity_good_only_avg_eq,equity_good_only_avg_bd,equity_good_only_avg_cash,bond_good_only_avg_eq,bond_good_only_avg_bd,bond_good_only_avg_cash,both_bad_avg_eq,both_bad_avg_bd,both_bad_avg_cash
z_smooth_only,z_smooth_only__RF_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p0005__phl0p0__l10p001,RF,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.0471242333703092,0.05782409440265458,0.8149584331085663,-0.12785235505892367,-0.052008457850254014,368.5312276716616,0.061565217391304355,0.7387826086956523,3.0782608695652175e-05,0.0003693913043478261,0.3471884057971015,0.5830724637681161,0.0697391304347826,3.0,1.0,0.0005,0.0,36.0,z_smooth_only__RF_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p0005__phl0p0__l10p001,z_smooth_only,0.001,0.0015,1.0,163,88,69,25,0.4229447852760736,0.5770552147239264,-9.535657880216069e-18,0.5693181818181818,0.3518181818181818,0.07886363636363634,0.0017391304347826085,0.9915942028985507,0.006666666666666666,0.024800000000000003,0.3088,0.6664
z_smooth_only,z_smooth_only__RF_return_sortino_vs_bond__cash_allowed__g3p0__tau3p0__c0p0005__phl0p0__l10p0,RF,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.0471242333703092,0.05782409440265458,0.8149584331085663,-0.12785235505892367,-0.052008457850254014,368.5312276716616,0.061565217391304355,0.7387826086956523,3.0782608695652175e-05,0.0003693913043478261,0.3471884057971015,0.5830724637681161,0.0697391304347826,3.0,3.0,0.0005,0.0,36.0,z_smooth_only__RF_return_sortino_vs_bond__cash_allowed__g3p0__tau3p0__c0p0005__phl0p0__l10p0,z_smooth_only,0.0,0.0015,1.0,163,88,69,25,0.4229447852760736,0.5770552147239264,-9.535657880216069e-18,0.5693181818181818,0.3518181818181818,0.07886363636363634,0.0017391304347826085,0.9915942028985507,0.006666666666666666,0.024800000000000003,0.3088,0.6664
z_smooth_only,z_smooth_only__RF_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p001__phl0p0__l10p0005,RF,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.04675484206596138,0.05780972450231051,0.8087712312846725,-0.128499238842404,-0.05202095785025401,364.6611701391149,0.061565217391304355,0.7387826086956523,6.156521739130435e-05,0.0007387826086956522,0.3471884057971015,0.5830724637681161,0.0697391304347826,3.0,1.0,0.001,0.0,36.0,z_smooth_only__RF_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p001__phl0p0__l10p0005,z_smooth_only,0.0005,0.0015,1.0,163,88,69,25,0.4229447852760736,0.5770552147239264,-9.535657880216069e-18,0.5693181818181818,0.3518181818181818,0.07886363636363634,0.0017391304347826085,0.9915942028985507,0.006666666666666666,0.024800000000000003,0.3088,0.6664
z_smooth_only,z_smooth_only__RF_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p0005__phl0p0__l10p0005,RF,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.048022406020107614,0.06092170903051362,0.7882642621869785,-0.1179098318517946,-0.05868107327734404,376.1081346295946,0.08197101449275362,0.9836521739130435,4.0985507246376814e-05,0.0004918260869565217,0.36892753623188407,0.5588985507246377,0.07217391304347825,3.0,1.0,0.0005,0.0,36.0,z_smooth_only__RF_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p0005__phl0p0__l10p0005,z_smooth_only,0.0005,0.001,1.0,163,88,69,25,0.4543558282208589,0.545644171779141,-9.535657880216069e-18,0.5988636363636364,0.3195454545454545,0.08159090909090909,0.0,0.9991304347826087,0.0008695652173913035,0.0208,0.2728,0.7064
z_plus_zsmooth,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g5p0__tau1p0__c0p0005__phl0p0__l10p0005,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.04388341905301843,0.05609682326138375,0.782279931406154,-0.07328522133004611,-0.05127891915227409,336.8157571818175,0.18156521739130435,2.178782608695652,9.078260869565218e-05,0.0010893913043478261,0.3405217391304348,0.4742608695652174,0.18521739130434783,5.0,1.0,0.0005,0.0,36.0,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g5p0__tau1p0__c0p0005__phl0p0__l10p0005,z_plus_zsmooth,0.0005,0.001,1.08,162,90,57,36,0.39987654320987653,0.5981481481481482,0.001975308641975284,0.585111111111111,0.082,0.33288888888888885,0.0,0.9915789473684211,0.008421052631578947,0.0011111111111111111,0.07833333333333334,0.9205555555555556
z_smooth_only,z_smooth_only__RF_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p001__phl0p0__l10p0,RF,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.047530579933151074,0.06090139733464867,0.7804513855728802,-0.11859862461323345,-0.05870107327734404,370.8600573713406,0.08197101449275362,0.9836521739130435,8.197101449275363e-05,0.0009836521739130435,0.36892753623188407,0.5588985507246377,0.07217391304347825,3.0,1.0,0.001,0.0,36.0,z_smooth_only__RF_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p001__phl0p0__l10p0,z_smooth_only,0.0,0.001,1.0,163,88,69,25,0.4543558282208589,0.545644171779141,-9.535657880216069e-18,0.5988636363636364,0.3195454545454545,0.08159090909090909,0.0,0.9991304347826087,0.0008695652173913035,0.0208,0.2728,0.7064
z_plus_zsmooth,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau5p0__c0p0005__phl0p0__l10p001,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.05192551612079878,0.06658191624572024,0.7798741617644032,-0.11870041278989651,-0.06776175445073006,416.203720648263,0.07431884057971015,0.8918260869565218,3.715942028985507e-05,0.00044591304347826085,0.3656231884057971,0.5477101449275362,0.08666666666666666,3.0,5.0,0.0005,0.0,36.0,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau5p0__c0p0005__phl0p0__l10p001,z_plus_zsmooth,0.001,0.0035,1.1600000000000001,162,90,57,36,0.42567901234567906,0.5687654320987655,0.005555555555555552,0.6257777777777779,0.31022222222222223,0.06399999999999997,0.00456140350877193,0.9585964912280702,0.0368421052631579,0.016666666666666666,0.3961111111111112,0.5872222222222221
z_plus_zsmooth,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau3p0__c0p0005__phl0p0__l10p0025,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.049427235704740974,0.0635017957435329,0.7783596530776012,-0.11870041278989663,-0.06408240651282827,389.70317359256677,0.06168115942028986,0.7401739130434783,3.084057971014493e-05,0.00037008695652173914,0.3232463768115942,0.5939130434782608,0.08284057971014493,3.0,3.0,0.0005,0.0,36.0,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau3p0__c0p0005__phl0p0__l10p0025,z_plus_zsmooth,0.0025,0.004,1.12,162,90,57,36,0.37419753086419755,0.6112345679012345,0.014567901234567887,0.5517777777777778,0.39044444444444437,0.05777777777777777,0.008070175438596491,0.9466666666666667,0.045263157894736845,0.02166666666666667,0.46611111111111125,0.512222222222222
z_smooth_only,z_smooth_only__LOGIT_return_sortino_vs_bond__cash_allowed__g0p5__tau1p0__c0p0005__phl0p0__l10p0,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.08082996880235131,0.1043653750269161,0.7744902826392858,-0.1633682353450001,-0.09719675000000001,867.1985152095153,0.152231884057971,1.826782608695652,7.611594202898551e-05,0.0009133913043478262,0.6975072463768116,0.21768115942028984,0.08481159420289855,0.5,1.0,0.0005,0.0,36.0,z_smooth_only__LOGIT_return_sortino_vs_bond__cash_allowed__g0p5__tau1p0__c0p0005__phl0p0__l10p0,z_smooth_only,0.0,0.0005,2.0,149,107,55,34,0.8919463087248323,0.1080536912751678,-2.514766918194566e-18,0.997570093457944,0.0,0.002429906542056075,0.0,1.0,0.0,0.029411764705882353,0.11764705882352941,0.8529411764705882
z_plus_zsmooth,z_plus_zsmooth__RF_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p0005__phl0p0__l10p0005,RF,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.04524901846591655,0.058485726883074816,0.7736762604725557,-0.11692433001597125,-0.057778987545883,348.81898940043754,0.09785507246376814,1.1742608695652177,4.892753623188406e-05,0.0005871304347826087,0.34863768115942023,0.5794782608695652,0.0718840579710145,3.0,1.0,0.0005,0.0,36.0,z_plus_zsmooth__RF_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p0005__phl0p0__l10p0005,z_plus_zsmooth,0.0005,0.001,1.0,165,83,72,25,0.44206060606060615,0.5579393939393938,3.0278809762504268e-18,0.5600000000000002,0.356144578313253,0.08385542168674699,0.005555555555555556,0.9944444444444444,0.0,0.0184,0.268,0.7136
z_plus_zsmooth,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p001__phl0p0__l10p0025,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.05147960307732051,0.06657648342039925,0.7732400456216795,-0.11870041278989663,-0.06776175445073006,410.9277437056747,0.07431884057971015,0.8918260869565218,7.431884057971014e-05,0.0008918260869565217,0.3656231884057971,0.5477101449275362,0.08666666666666666,3.0,1.0,0.001,0.0,36.0,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p001__phl0p0__l10p0025,z_plus_zsmooth,0.0025,0.0035,1.1600000000000001,162,90,57,36,0.42567901234567906,0.5687654320987655,0.005555555555555552,0.6257777777777779,0.31022222222222223,0.06399999999999997,0.00456140350877193,0.9585964912280702,0.0368421052631579,0.016666666666666666,0.3961111111111112,0.5872222222222221
z_plus_zsmooth,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau3p0__c0p001__phl0p0__l10p0005,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.05147960307732051,0.06657648342039925,0.7732400456216795,-0.11870041278989663,-0.06776175445073006,410.9277437056747,0.07431884057971015,0.8918260869565218,7.431884057971014e-05,0.0008918260869565217,0.3656231884057971,0.5477101449275362,0.08666666666666666,3.0,3.0,0.001,0.0,36.0,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau3p0__c0p001__phl0p0__l10p0005,z_plus_zsmooth,0.0005,0.0035,1.1600000000000001,162,90,57,36,0.42567901234567906,0.5687654320987655,0.005555555555555552,0.6257777777777779,0.31022222222222223,0.06399999999999997,0.00456140350877193,0.9585964912280702,0.0368421052631579,0.016666666666666666,0.3961111111111112,0.5872222222222221
z_plus_zsmooth,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau3p0__c0p001__phl0p0__l10p001,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.049057148748219245,0.06349527011201432,0.7726110726306973,-0.11870041278989663,-0.06408240651282827,385.59921112202187,0.06168115942028986,0.7401739130434783,6.168115942028986e-05,0.0007401739130434783,0.3232463768115942,0.5939130434782608,0.08284057971014493,3.0,3.0,0.001,0.0,36.0,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau3p0__c0p001__phl0p0__l10p001,z_plus_zsmooth,0.001,0.004,1.12,162,90,57,36,0.37419753086419755,0.6112345679012345,0.014567901234567887,0.5517777777777778,0.39044444444444437,0.05777777777777777,0.008070175438596491,0.9466666666666667,0.045263157894736845,0.02166666666666667,0.46611111111111125,0.512222222222222
z_smooth_only,z_smooth_only__LOGIT_return_sortino_vs_bond__cash_allowed__g1p0__tau1p0__c0p0005__phl0p0__l10p0,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.07968707162252663,0.10334451460114374,0.7710817737165577,-0.16336823534500022,-0.09719675000000001,841.8860569410244,0.15142028985507247,1.8170434782608695,7.571014492753623e-05,0.0009085217391304348,0.6832463768115942,0.22701449275362318,0.08973913043478261,1.0,1.0,0.0005,0.0,36.0,z_smooth_only__LOGIT_return_sortino_vs_bond__cash_allowed__g1p0__tau1p0__c0p0005__phl0p0__l10p0,z_smooth_only,0.0,0.0005,2.0,149,107,55,34,0.8707382550335571,0.12926174496644294,-7.916858816538449e-19,0.9852336448598131,0.0005607476635514019,0.014205607476635514,0.0,1.0,0.0,0.01647058823529412,0.11764705882352941,0.8658823529411764
z_plus_zsmooth,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau3p0__c0p0005__phl0p0__l10p001,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.05729407924950407,0.07434088109363157,0.7706941107859988,-0.11870041278989663,-0.07374833963314893,477.82967113762726,0.10388405797101448,1.2466086956521738,5.1942028985507244e-05,0.0006233043478260869,0.456463768115942,0.44834782608695656,0.09518840579710144,3.0,3.0,0.0005,0.0,36.0,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau3p0__c0p0005__phl0p0__l10p001,z_plus_zsmooth,0.001,0.0025,1.48,162,90,57,36,0.5391358024691358,0.45864197530864204,0.002222222222222214,0.7757777777777777,0.15622222222222223,0.06799999999999999,0.0,0.9729824561403508,0.027017543859649124,0.008888888888888889,0.30166666666666664,0.6894444444444444
z_plus_zsmooth,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau5p0__c0p0005__phl0p0__l10p0,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.05729407924950407,0.07434088109363157,0.7706941107859988,-0.11870041278989663,-0.07374833963314893,477.82967113762726,0.10388405797101448,1.2466086956521738,5.1942028985507244e-05,0.0006233043478260869,0.456463768115942,0.44834782608695656,0.09518840579710144,3.0,5.0,0.0005,0.0,36.0,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau5p0__c0p0005__phl0p0__l10p0,z_plus_zsmooth,0.0,0.0025,1.48,162,90,57,36,0.5391358024691358,0.45864197530864204,0.002222222222222214,0.7757777777777777,0.15622222222222223,0.06799999999999999,0.0,0.9729824561403508,0.027017543859649124,0.008888888888888889,0.30166666666666664,0.6894444444444444
z_smooth_only,z_smooth_only__LOGIT_return_sortino_vs_bond__cash_allowed__g0p25__tau1p0__c0p0005__phl0p0__l10p001,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.08288474087368623,0.10780256892352313,0.7688568250399116,-0.20319350045081208,-0.11095075000000001,909.5821307357966,0.10527536231884058,1.2633043478260868,5.2637681159420295e-05,0.0006316521739130436,0.6965217391304348,0.23455072463768117,0.06892753623188407,0.25,1.0,0.0005,0.0,36.0,z_smooth_only__LOGIT_return_sortino_vs_bond__cash_allowed__g0p25__tau1p0__c0p0005__phl0p0__l10p001,z_smooth_only,0.001,0.0015,2.0,149,107,55,34,0.8918120805369127,0.10818791946308726,0.0,0.9914018691588785,0.007476635514018692,0.0011214953271028037,0.0,1.0,0.0,0.039411764705882354,0.2647058823529412,0.6958823529411765
z_smooth_only,z_smooth_only__LOGIT_return_sortino_vs_bond__cash_allowed__g0p25__tau3p0__c0p0005__phl0p0__l10p0,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.08288474087368623,0.10780256892352313,0.7688568250399116,-0.20319350045081208,-0.11095075000000001,909.5821307357966,0.10527536231884058,1.2633043478260868,5.2637681159420295e-05,0.0006316521739130436,0.6965217391304348,0.23455072463768117,0.06892753623188407,0.25,3.0,0.0005,0.0,36.0,z_smooth_only__LOGIT_return_sortino_vs_bond__cash_allowed__g0p25__tau3p0__c0p0005__phl0p0__l10p0,z_smooth_only,0.0,0.0015,2.0,149,107,55,34,0.8918120805369127,0.10818791946308726,0.0,0.9914018691588785,0.007476635514018692,0.0011214953271028037,0.0,1.0,0.0,0.039411764705882354,0.2647058823529412,0.6958823529411765
z_plus_zsmooth,z_plus_zsmooth__RF_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p0005__phl0p0__l10p0,RF,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.04688168160254697,0.06135793074091746,0.764068817778485,-0.111801713357505,-0.061880854612120666,363.66178076785144,0.1569855072463768,1.8838260869565215,7.849275362318841e-05,0.0009419130434782609,0.3742608695652174,0.551304347826087,0.07443478260869563,3.0,1.0,0.0005,0.0,36.0,z_plus_zsmooth__RF_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p0005__phl0p0__l10p0,z_plus_zsmooth,0.0,0.0005,1.0,165,83,72,25,0.4787878787878789,0.5212121212121212,-2.153159805333637e-17,0.597590361445783,0.30457831325301205,0.09783132530120481,0.002777777777777778,0.9972222222222222,0.0,0.0128,0.2848,0.7023999999999999
z_plus_zsmooth,z_plus_zsmooth__RF_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p001__phl0p0__l10p0,RF,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.04466188803113394,0.058476486977240276,0.7637580562682718,-0.11777852812382372,-0.057801487545883,343.0060505757715,0.09785507246376814,1.1742608695652177,9.785507246376812e-05,0.0011742608695652175,0.34863768115942023,0.5794782608695652,0.0718840579710145,3.0,1.0,0.001,0.0,36.0,z_plus_zsmooth__RF_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p001__phl0p0__l10p0,z_plus_zsmooth,0.0,0.001,1.0,165,83,72,25,0.44206060606060615,0.5579393939393938,3.0278809762504268e-18,0.5600000000000002,0.356144578313253,0.08385542168674699,0.005555555555555556,0.9944444444444444,0.0,0.0184,0.268,0.7136
z_plus_zsmooth,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p0005__phl0p0__l10p0025,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.0541437168710624,0.07090094842594347,0.7636529281073847,-0.11870041278989663,-0.07222520697833593,439.7425671880831,0.09043478260869565,1.085217391304348,4.521739130434782e-05,0.0005426086956521739,0.4115942028985507,0.4960579710144927,0.0923478260869565,3.0,1.0,0.0005,0.0,36.0,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p0005__phl0p0__l10p0025,z_plus_zsmooth,0.0025,0.003,1.3599999999999999,162,90,57,36,0.48024691358024696,0.5179012345679013,0.0018518518518518296,0.7082222222222222,0.2253333333333333,0.06644444444444442,0.00035087719298245617,0.9705263157894737,0.02912280701754386,0.012222222222222221,0.32333333333333325,0.6644444444444445
z_plus_zsmooth,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau5p0__c0p0005__phl0p0__l10p0005,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.0541437168710624,0.07090094842594347,0.7636529281073847,-0.11870041278989663,-0.07222520697833593,439.7425671880831,0.09043478260869565,1.085217391304348,4.521739130434782e-05,0.0005426086956521739,0.4115942028985507,0.4960579710144927,0.0923478260869565,3.0,5.0,0.0005,0.0,36.0,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau5p0__c0p0005__phl0p0__l10p0005,z_plus_zsmooth,0.0005,0.003,1.3599999999999999,162,90,57,36,0.48024691358024696,0.5179012345679013,0.0018518518518518296,0.7082222222222222,0.2253333333333333,0.06644444444444442,0.00035087719298245617,0.9705263157894737,0.02912280701754386,0.012222222222222221,0.32333333333333325,0.6644444444444445
z_smooth_only,z_smooth_only__LOGIT_return_sortino_vs_bond__cash_allowed__g0p25__tau1p0__c0p001__phl0p0__l10p0005,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.08225308869977319,0.1077517824123638,0.763357105175229,-0.20319350045081208,-0.11095075000000001,893.4577379229754,0.10527536231884058,1.2633043478260868,0.00010527536231884059,0.0012633043478260872,0.6965217391304348,0.23455072463768117,0.06892753623188407,0.25,1.0,0.001,0.0,36.0,z_smooth_only__LOGIT_return_sortino_vs_bond__cash_allowed__g0p25__tau1p0__c0p001__phl0p0__l10p0005,z_smooth_only,0.0005,0.0015,2.0,149,107,55,34,0.8918120805369127,0.10818791946308726,0.0,0.9914018691588785,0.007476635514018692,0.0011214953271028037,0.0,1.0,0.0,0.039411764705882354,0.2647058823529412,0.6958823529411765
z_plus_zsmooth,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g5p0__tau1p0__c0p001__phl0p0__l10p0,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.04279402774867062,0.05608462941979762,0.7630259518763,-0.07506178436139621,-0.051288919152274084,326.4718516190226,0.18156521739130435,2.178782608695652,0.00018156521739130435,0.0021787826086956522,0.3405217391304348,0.4742608695652174,0.18521739130434783,5.0,1.0,0.001,0.0,36.0,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g5p0__tau1p0__c0p001__phl0p0__l10p0,z_plus_zsmooth,0.0,0.001,1.08,162,90,57,36,0.39987654320987653,0.5981481481481482,0.001975308641975284,0.585111111111111,0.082,0.33288888888888885,0.0,0.9915789473684211,0.008421052631578947,0.0011111111111111111,0.07833333333333334,0.9205555555555556
z_smooth_only,z_smooth_only__LOGIT_return_sortino_vs_bond__cash_allowed__g0p25__tau1p0__c0p0005__phl0p0__l10p0,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.08009942352112326,0.1057138084227047,0.7577006704823235,-0.1665315586843249,-0.10090099451902418,845.7449953701523,0.15663768115942028,1.8796521739130434,7.831884057971016e-05,0.0009398260869565219,0.7057971014492753,0.21014492753623187,0.08405797101449275,0.25,1.0,0.0005,0.0,36.0,z_smooth_only__LOGIT_return_sortino_vs_bond__cash_allowed__g0p25__tau1p0__c0p0005__phl0p0__l10p0,z_smooth_only,0.0,0.0005,2.0,149,107,55,34,0.9093959731543624,0.09060402684563758,-2.56133667593891e-19,1.0,0.0,0.0,0.0,1.0,0.0,0.029411764705882353,0.11764705882352941,0.8529411764705882
z_plus_zsmooth,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g0p25__tau1p0__c0p0005__phl0p0__l10p001,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.08028985247023533,0.10602509910838023,0.7572721284434923,-0.165903599438041,-0.10066325000000001,849.5668804910733,0.17681159420289855,2.121739130434783,8.840579710144929e-05,0.0010608695652173914,0.7108985507246377,0.21988405797101448,0.06921739130434783,0.25,1.0,0.0005,0.0,36.0,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g0p25__tau1p0__c0p0005__phl0p0__l10p001,z_plus_zsmooth,0.001,0.0015,2.0,162,90,57,36,0.9501234567901236,0.04987654320987654,-7.709882115452476e-19,0.9888888888888889,0.011111111111111112,0.0,0.0,1.0,0.0,0.065,0.2716666666666667,0.6633333333333333
z_plus_zsmooth,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g0p25__tau3p0__c0p0005__phl0p0__l10p0,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.08028985247023533,0.10602509910838023,0.7572721284434923,-0.165903599438041,-0.10066325000000001,849.5668804910733,0.17681159420289855,2.121739130434783,8.840579710144929e-05,0.0010608695652173914,0.7108985507246377,0.21988405797101448,0.06921739130434783,0.25,3.0,0.0005,0.0,36.0,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g0p25__tau3p0__c0p0005__phl0p0__l10p0,z_plus_zsmooth,0.0,0.0015,2.0,162,90,57,36,0.9501234567901236,0.04987654320987654,-7.709882115452476e-19,0.9888888888888889,0.011111111111111112,0.0,0.0,1.0,0.0,0.065,0.2716666666666667,0.6633333333333333
z_plus_zsmooth,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau3p0__c0p001__phl0p0__l10p0,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.05360110817541022,0.07089664827461242,0.7560457296625741,-0.11870041278989663,-0.07222520697833593,432.9679616051026,0.09043478260869565,1.085217391304348,9.043478260869564e-05,0.0010852173913043477,0.4115942028985507,0.4960579710144927,0.0923478260869565,3.0,3.0,0.001,0.0,36.0,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau3p0__c0p001__phl0p0__l10p0,z_plus_zsmooth,0.0,0.003,1.3599999999999999,162,90,57,36,0.48024691358024696,0.5179012345679013,0.0018518518518518296,0.7082222222222222,0.2253333333333333,0.06644444444444442,0.00035087719298245617,0.9705263157894737,0.02912280701754386,0.012222222222222221,0.32333333333333325,0.6644444444444445
z_smooth_only,z_smooth_only__LOGIT_return_sortino_vs_bond__cash_allowed__g1p0__tau1p0__c0p0005__phl0p0__l10p0005,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.07807781919647178,0.103579366978201,0.7537970299905752,-0.1633682353450001,-0.09719675000000001,803.3947948947535,0.12997101449275364,1.5596521739130438,6.498550724637682e-05,0.0007798260869565218,0.6785507246376812,0.232,0.08944927536231884,1.0,1.0,0.0005,0.0,36.0,z_smooth_only__LOGIT_return_sortino_vs_bond__cash_allowed__g1p0__tau1p0__c0p0005__phl0p0__l10p0005,z_smooth_only,0.0005,0.001,2.0,149,107,55,34,0.8587919463087249,0.14120805369127515,-2.6079064336832537e-18,0.9856074766355141,0.0,0.014392523364485982,0.0,1.0,0.0,0.02,0.11764705882352941,0.8623529411764705
z_plus_zsmooth,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p0025__phl0p0__l10p001,LOGIT,return_sortino_vs_bond,cash_allowed,345,1996-02-29,2024-10-31,0.05014186394688573,0.06657191553171268,0.7531984553306084,-0.11870041278989651,-0.06776175445073006,395.48778795113765,0.07431884057971015,0.8918260869565218,0.00018579710144927533,0.002229565217391304,0.3656231884057971,0.5477101449275362,0.08666666666666666,3.0,1.0,0.0025,0.0,36.0,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p0025__phl0p0__l10p001,z_plus_zsmooth,0.001,0.0035,1.1600000000000001,162,90,57,36,0.42567901234567906,0.5687654320987655,0.005555555555555552,0.6257777777777779,0.31022222222222223,0.06399999999999997,0.00456140350877193,0.9585964912280702,0.0368421052631579,0.016666666666666666,0.3961111111111112,0.5872222222222221
