prob_smooth_halflife,n_strategies,best_sharpe,median_sharpe,best_ann_return,median_ann_return,median_ann_turnover,min_ann_turnover,best_ann_turnover,median_avg_cash,best_strategy
0.0,385,0.8149584331085663,0.6707651614799947,0.08288474087368623,0.06085132349894844,1.136695652173913,0.4480000000000001,0.7387826086956523,0.07518840579710145,z_smooth_only__RF_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p0005__phl0p0__l10p001
3.0,299,0.7362340863477309,0.5703596020219023,0.07642414625139154,0.058681627005830524,0.5175652173913043,0.22678260869565214,0.5732173913043479,0.06005797101449275,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p0005__phl3p0__l10p001
6.0,218,0.6496499724528748,0.5194399047350107,0.07328294768424616,0.057671816841942655,0.38678260869565223,0.20800000000000002,0.47373913043478266,0.05536231884057972,z_plus_zsmooth__LOGIT_return_sortino_vs_bond__cash_allowed__g3p0__tau1p0__c0p0005__phl6p0__l10p0005
